name,path,P0,Delta_P,T,tr,run_time,spinup_time,output_dt,cycles,nested,sawtooth,inv_sawtooth,tc,t_som,som_mag,Delta_v,notes
Yellowstone_Run213,Runs/run213,100000,29000,10.0,0.05,638.0,500,0.1,3,0,0,1,10.7276214634168,0,0,98.551429105233,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. CR dim (32, 55)km, from tomography. Uniform CR. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, 0.75)km.  Maxwell rheology.  eta_CR = 6.308E16 Pa*s.  No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Courser mesh, CR refined (5 km). Second lower source, 2.3x volume of main source, 24 km depth, shifted (-20 km, -5 km), lower source dp/dt scaled by -3.0"
Yellowstone_Run212_run2,Runs/run212_run2,100000,104000,10.0,1.0,638.0,500,0.1,3,0,0,1,0,0,279.727436248093,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Second lower source, 2.3x volume of main source, 24 km depth, shifted (-20 km, -5 km), lower source dp/dt scaled by -3.0. Elastic halfspace",
Yellowstone_Run214,Runs/run214,100000,97000,10.0,1.0,638.0,500,0.1,3,0,0,1,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Second lower source, 2.3x volume of main source, 24 km depth, shifted (-20 km, -5 km), lower source dp/dt scaled by -2.5. Elastic halfspace",,,,
Yellowstone_Run214_run2,Runs/run214_run2,100000,85000,10.0,1.0,638.0,500,0.1,3,0,0,1,0,0,232.817453815257,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Second lower source, 2.3x volume of main source, 24 km depth, shifted (-20 km, -5 km), lower source dp/dt scaled by -2.5. Elastic halfspace","Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Second lower source, 2.3x volume of main source, 24 km depth, shifted (-20 km, -5 km), lower source dp/dt scaled by -2.5. Elastic halfspace"
Yellowstone_Run214_run3,Runs/run214_run3,100000,75000,10.0,1.0,638.0,500,0.1,3,0,0,1,0,0,209.137511051951,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Second lower source, 2.3x volume of main source, 24 km depth, shifted (-20 km, -5 km), lower source dp/dt scaled by -2.0. Elastic halfspace","Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Second lower source, 2.3x volume of main source, 24 km depth, shifted (-20 km, -5 km), lower source dp/dt scaled by -2.0. Elastic halfspace"
Yellowstone_Run215,Runs/run215,100000,40000,10.0,0.05,638.0,500,0.1,3,0,0,1,10.7276214634168,0,0,146.991631789607,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. CR dim (32, 55)km, from tomography. Uniform CR. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, 0.75)km.  Maxwell rheology.  eta_CR = 6.308E16 Pa*s.  No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Courser mesh, CR refined (5 km). Second lower source, 2.3x volume of main source, 24 km depth, shifted (-20 km, -5 km), lower source dp/dt scaled by -2.0"
Yellowstone_Run201_run4,Runs/run201_run4,100000,23000,10.0,0.01,638.0,500,0.1,3,0,0,1,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 10.0 (not 5!) km. CR dim (32, 55)km, from tomography. Nested CR. Inner CR dim (22, 40)km, extends from 3-22 km. No shift. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, -0.75)km.  Maxwell rheology. Inner eta_CR = 6.308E16 Pa*s. Outer CR eta_CR = 1.2616E16 Pa*s. No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Courser mesh, CR refined (5 km). Identical to run193_run2 but with UNSMOOTHED P(t). Identical to run201 otherwise.",0,0,78.0361475500398,
Yellowstone_Run215_run2,Runs/run215_run2,100000,50000,10.0,0.05,638.0,500,0.1,3,0,0,1,10.7276214634168,0,0,227.378065196641,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. CR dim (32, 55)km, from tomography. Uniform CR. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, 0.75)km.  Maxwell rheology.  eta_CR = 6.308E16 Pa*s.  No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Courser mesh, CR refined (5 km). Second lower source, 2.3x volume of main source, 24 km depth, shifted (-20 km, -5 km), lower source dp/dt scaled by -1.5"
Yellowstone_Run216,Runs/run216,100000,45000,10.0,0.01,638.0,500,0.1,3,0,0,1,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 5.0 km. CR dim (32, 55)km, from tomography. Nested CR. Inner CR dim (22, 40)km, extends from 3-22 km. No shift. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, -0.75)km.  Maxwell rheology. Inner eta_CR = 6.308E16 Pa*s. Outer CR eta_CR = 1.2616E16 Pa*s. No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Courser mesh, CR refined (5 km). Identical to run193_run2 but with UNSMOOTHED P(t). Second lower source, 2.3 volume of main source, P(t) scaled by negative constant -1.5",,,,
Yellowstone_Run216_run2,Runs/run216_run2,100000,45000,10.0,0.01,638.0,500,0.1,3,0,0,1,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 5.0 km. CR dim (32, 55)km, from tomography. Nested CR. Inner CR dim (22, 40)km, extends from 3-22 km. No shift. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, -0.75)km.  Maxwell rheology. Inner eta_CR = 6.308E16 Pa*s. Outer CR eta_CR = 1.2616E16 Pa*s. No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Courser mesh, CR refined (5 km). Identical to run193_run2 but with UNSMOOTHED P(t). Second lower source, 2.3 volume of main source, P(t) scaled by negative constant -1.5. Identical to run216 but with smaller CR and coarser mesh",,,,
Yellowstone_Run2_run2,Runs/run2_run2,1000000,250000,15.0,1.0,630.0,500,0.1,2,0,0,1,0,0,23.6888405184864,Source dim 50% of CR dim. Source at CR depth (6.5 km). CR height = 26 km (2-28km depth),
Yellowstone_Run3_run2,Runs/run3_run2,1000000,250000,15.0,1.0,3130.0,3000,0.1,2,0,0,1,0,0,10.5931077113602,Source dim 50% of CR dim. Source at CR depth (15 km). CR height = 26 km (2-28km depth),
Yellowstone_Run4_run2,Runs/run4_run2,1000000,250000,15.0,1.0,630.0,500,0.1,2,0,0,1,0,0,35.6950474943386,Source dim 50% of CR dim. Source at CR depth (4 km). CR height = 26 km (2-28km depth),
Yellowstone_Run5_run2,Runs/run5_run2,1000000,250000,15.0,1.0,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,Source dim 25% of CR dim. Source at CR depth (6.5 km). CR height = 26 km (2-28km depth),
Yellowstone_Run6_run2,Runs/run6_run2,1000000,250000,15.0,1.0,3130.0,3000,0.1,2,0,0,1,0,0,1.73210424017122,Source dim 25% of CR dim. Source at CR depth (15 km). CR height = 26 km (2-28km depth),
Yellowstone_Run7_run2,Runs/run7_run2,1000000,250000,15.0,1.0,630.0,500,0.1,2,0,0,1,0,0,6.53680774284283,Source dim 25% of CR dim. Source at CR depth (4 km). CR height = 26 km (2-28km depth),
Yellowstone_Run217,Runs/run217,100000,45000,10.0,0.05,638.0,500,0.1,3,0,0,1,10.7276214634168,0,0,227.378065196641,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. CR dim (32, 55)km, from tomography. Uniform CR. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, 0.75)km.  Maxwell rheology.  eta_CR = 6.308E16 Pa*s.  No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Courser mesh, CR refined (5 km). Second lower source, 2.3x volume of main source, 24 km depth, shifted (-20 km, -5 km), lower source dp/dt scaled by -1.5"
Yellowstone_Run217_run2,Runs/run217_run2,100000,45000,10.0,0.05,638.0,500,0.1,3,0,0,1,10.7276214634168,0,0,227.378065196641,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. CR dim (32, 55)km, from tomography. Uniform CR. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, 0.75)km.  Maxwell rheology.  eta_CR = 6.308E16 Pa*s.  No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Courser mesh, CR refined (5 km). Second lower source, 2.3x volume of main source, 24 km depth, shifted (-20 km, -5 km), lower source dp/dt scaled by -1.0"
Yellowstone_Run8_run2,Runs/run8_run2,1000000,250000,15.0,1.0,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,Source dim 80% of CR dim. Source at CR depth (6.5 km). CR height = 26 km (2-28km depth),
Yellowstone_Run8_run3,Runs/run8_run3,1000000,250000,15.0,1.0,3130.0,3000,0.1,2,0,0,1,0,0,1.73210424017122,Source dim 80% of CR dim. Source at CR depth (15 km). CR height = 26 km (2-28km depth),
Yellowstone_Run8_run4,Runs/run8_run4,1000000,250000,15.0,1.0,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,Source dim 80% of CR dim. Source at CR depth (4 km). CR height = 26 km (2-28km depth),
Yellowstone_Run218,Runs/run218,100000,43000,10.0,0.05,638.0,500,0.1,3,0,0,1,10.7276214634168,0,0,227.378065196641,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. CR dim (32, 55)km, from tomography. Uniform CR. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, 0.75)km.  Maxwell rheology.  eta_CR = 6.308E16 Pa*s.  No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Courser mesh, CR refined (5 km). Second lower source, 2.3x volume of main source, 24 km depth, shifted (-20 km, -5 km), lower source dp/dt scaled by -1.0"
Yellowstone_Run218_run2,Runs/run218_run2,100000,40000,10.0,0.05,638.0,500,0.1,3,0,0,1,10.7276214634168,0,0,227.378065196641,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. CR dim (32, 55)km, from tomography. Uniform CR. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, 0.75)km.  Maxwell rheology.  eta_CR = 6.308E16 Pa*s.  No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Courser mesh, CR refined (5 km). Second lower source, 2.3x volume of main source, 24 km depth, shifted (-20 km, -5 km), lower source dp/dt scaled by -1.0"
Yellowstone_Run218_run3,Runs/run218_run3,100000,37000,10.0,0.05,638.0,500,0.1,3,0,0,1,10.7276214634168,0,0,227.378065196641,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. CR dim (32, 55)km, from tomography. Uniform CR. Outer CR dim (32, 55)km, from tomography. Outer CR extent 2-28 km. CR shift (-5, 0.75)km.  Maxwell rheology.  eta_CR = 6.308E16 Pa*s.  No asthenosphere, domain depth = 100 km. Domain(200x200x100) km. Courser mesh, CR refined (5 km). Second lower source, 2.3x volume of main source, 24 km depth, shifted (-20 km, -5 km), lower source dp/dt scaled by -1.0"
Yellowstone_Run206_run2,Runs/run206_run2,100000,88000,10.0,1.0,638.0,500,0.1,3,0,0,1,5787.52348842499,0,0,36.2014145050264,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 4.0 km. No CR! Source in layered domain."
Yellowstone_Run219,Runs/run219,1000000,250000,15.0,1.0,630.0,500,0.1,2,0,0,1,0,0,0.632760690048229,Source dim 50% of standard CR dim. Source depth: 6.5 km. NO CR! Elastic halfspace,
Yellowstone_Run219_run2,Runs/run219_run2,1000000,250000,15.0,1.0,630.0,500,0.1,2,0,0,1,0,0,0.164345115683173,Source dim 50% of standard CR dim. Source depth: 15 km NO CR! Elastic halfspace,
Yellowstone_Run219_run3,Runs/run219_run3,1000000,250000,15.0,1.0,630.0,500,0.1,2,0,0,1,0,0,1.59490560808332,Source dim 50% of standard CR dim. Source depth: 4 km NO CR! Elastic halfspace,
Yellowstone_Run219_run4,Runs/run219_run4,1000000,250000,15.0,1.0,630.0,500,0.1,2,0,0,1,0,0,0.104872680514454,Source dim 25% of standard CR dim. Source depth: 6.5 km NO CR! Elastic halfspace,
Yellowstone_Run219_run5,Runs/run219_run5,1000000,250000,15.0,1.0,630.0,500,0.1,2,0,0,1,0,0,2.56152888048557,Source dim 80% of standard CR dim. Source depth: 6.5 km NO CR! Elastic halfspace,
Yellowstone_Run220,Runs/run220,1000000,250000,15.0,1.0,5130.0,5000,0.1,2,0,0,1,44.7814673769358,0,0,4.68136152993115,Source dim 50% of standard CR dim. Source depth: 6.5 km. NO CR! Viscoelastic halfspace
Yellowstone_Run220_run2,Runs/run220_run2,1000000,250000,15.0,1.0,5130.0,5000,0.1,2,0,0,1,47.0382238787494,0,1.12427650350008,Source dim 50% of standard CR dim. Source depth: 15 km. NO CR! Viscoelastic halfspace,
Yellowstone_Run220_run3,Runs/run220_run3,1000000,250000,15.0,1.0,5130.0,5000,0.1,2,0,0,1,41.5372107718054,0,0.057861711257029,11.7327528905711,Source dim 50% of standard CR dim. Source depth: 4 km. NO CR! Viscoelastic halfspace
Yellowstone_Run220_run4,Runs/run220_run4,1000000,250000,15.0,1.0,5130.0,5000,0.1,2,0,0,1,45.9705207040619,0,0,0.777218614898113,Source dim 25% of standard CR dim. Source depth: 6.5 km. NO CR! Viscoelastic halfspace
Yellowstone_Run220_run5,Runs/run220_run5,1000000,250000,15.0,1.0,5130.0,5000,0.1,2,0,0,1,43.8931338272133,0,0,18.960492287462,Source dim 80% of standard CR dim. Source depth: 6.5 km. NO CR! Viscoelastic halfspace
Yellowstone_Run221,Runs/run221,1000000,250000,15.0,0.5,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,8.0600118736488,Source dim 25% of CR dim. Source at CR depth (4 km). CR height = 26 km (2-28km depth)
Yellowstone_Run221_run2,Runs/run221_run2,1000000,250000,15.0,0.5,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,6.1465481990845,Source dim 25% of CR dim. Source at CR depth (6.5 km). CR height = 26 km (2-28km depth)
Yellowstone_Run221_run3,Runs/run221_run3,1000000,250000,15.0,0.5,2130.0,2000,0.1,2,0,0,1,0,0,4.61000594412758,Source dim 25% of CR dim. Source at CR depth (15 km). CR height = 26 km (2-28km depth),
Yellowstone_Run222,Runs/run222,1000000,250000,15.0,0.5,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,43.9892464356022,Source dim 50% of CR dim. Source at CR depth (4 km). CR height = 26 km (2-28km depth)
Yellowstone_Run222_run2,Runs/run222_run2,1000000,250000,15.0,0.5,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,36.3046504853197,Source dim 50% of CR dim. Source at CR depth (6.5 km). CR height = 26 km (2-28km depth)
Yellowstone_Run222_run3,Runs/run222_run3,1000000,250000,15.0,0.5,2130.0,2000,0.1,2,0,0,1,0,0,4.61000594412758,Source dim 50% of CR dim. Source at CR depth (15 km). CR height = 26 km (2-28km depth),
Yellowstone_Run223,Runs/run223,1000000,250000,15.0,0.5,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,Source dim 80% of CR dim. Source at CR depth (4 km). CR height = 26 km (2-28km depth)
Yellowstone_Run223_run2,Runs/run223_run2,1000000,250000,15.0,0.5,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,100.020282744417,Source dim 80% of CR dim. Source at CR depth (6.5 km). CR height = 26 km (2-28km depth)
Yellowstone_Run223_run3,Runs/run223_run3,1000000,250000,15.0,0.5,2130.0,2000,0.1,2,0,0,1,0,0,4.61000594412758,Source dim 80% of CR dim. Source at CR depth (15 km). CR height = 26 km (2-28km depth),
Yellowstone_Run224,Runs/run224,1000000,250000,15.0,0.1,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,Source dim 25% of CR dim. Source at CR depth (4 km). CR height = 26 km (2-28km depth)
Yellowstone_Run224_run2,Runs/run224_run2,1000000,250000,15.0,0.1,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,Source dim 25% of CR dim. Source at CR depth (6.5 km). CR height = 26 km (2-28km depth)
Yellowstone_Run224_run3,Runs/run224_run3,1000000,250000,15.0,0.1,1130.0,1000,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,Source dim 25% of CR dim. Source at CR depth (15 km). CR height = 26 km (2-28km depth)
Yellowstone_Run225,Runs/run225,1000000,250000,15.0,0.1,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,Source dim 50% of CR dim. Source at CR depth (4 km). CR height = 26 km (2-28km depth)
Yellowstone_Run225_run2,Runs/run225_run2,1000000,250000,15.0,0.1,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,Source dim 50% of CR dim. Source at CR depth (6.5 km). CR height = 26 km (2-28km depth)
Yellowstone_Run225_run3,Runs/run225_run3,1000000,250000,15.0,0.1,1130.0,1000,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,Source dim 50% of CR dim. Source at CR depth (15 km). CR height = 26 km (2-28km depth)
Yellowstone_Run226,Runs/run226,1000000,250000,15.0,0.1,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,Source dim 80% of CR dim. Source at CR depth (4 km). CR height = 26 km (2-28km depth)
Yellowstone_Run226_run2,Runs/run226_run2,1000000,250000,15.0,0.1,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,Source dim 80% of CR dim. Source at CR depth (6.5 km). CR height = 26 km (2-28km depth)
Yellowstone_Run226_run3,Runs/run226_run3,1000000,250000,15.0,0.1,1130.0,1000,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,Source dim 80% of CR dim. Source at CR depth (15 km). CR height = 26 km (2-28km depth)
Yellowstone_Run227,Runs/run227,1000000,250000,15.0,0.05,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,Source dim 25% of CR dim. Source at CR depth (4 km). CR height = 26 km (2-28km depth)
Yellowstone_Run227_run2,Runs/run227_run2,1000000,250000,15.0,0.05,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,Source dim 25% of CR dim. Source at CR depth (6.5 km). CR height = 26 km (2-28km depth)
Yellowstone_Run227_run3,Runs/run227_run3,1000000,250000,15.0,0.05,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,Source dim 25% of CR dim. Source at CR depth (15 km). CR height = 26 km (2-28km depth)
Yellowstone_Run228,Runs/run228,1000000,250000,15.0,0.05,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,Source dim 50% of CR dim. Source at CR depth (4 km). CR height = 26 km (2-28km depth)
Yellowstone_Run228_run2,Runs/run228_run2,1000000,250000,15.0,0.05,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,Source dim 50% of CR dim. Source at CR depth (6.5 km). CR height = 26 km (2-28km depth)
Yellowstone_Run228_run3,Runs/run228_run3,1000000,250000,15.0,0.05,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,Source dim 50% of CR dim. Source at CR depth (15 km). CR height = 26 km (2-28km depth)
Yellowstone_Run229,Runs/run229,1000000,250000,15.0,0.05,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,Source dim 80% of CR dim. Source at CR depth (4 km). CR height = 26 km (2-28km depth)
Yellowstone_Run229_run2,Runs/run229_run2,1000000,250000,15.0,0.05,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,Source dim 80% of CR dim. Source at CR depth (6.5 km). CR height = 26 km (2-28km depth)
Yellowstone_Run229_run3,Runs/run229_run3,1000000,250000,15.0,0.05,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,Source dim 80% of CR dim. Source at CR depth (15 km). CR height = 26 km (2-28km depth)
Yellowstone_Run230,Runs/run230,1000000,250000,15.0,0.1,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,"Source dim 25% of CR dim. Source at CR depth (4 km). Nested CR. Inner CR dim = 0.6x outer CR dim. Outer CR height = 26 km (2-28km depth), inner CR height = 20 km (2.75-22.75). Outer CR visc = 6.308E17 Pa s."
Yellowstone_Run230_run2,Runs/run230_run2,1000000,250000,15.0,0.1,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,"Source dim 25% of CR dim. Source at CR depth (4 km). Nested CR. Inner CR dim = 0.9x outer CR dim. Outer CR height = 26 km (2-28km depth), inner CR height = 20 km (2.75-22.75). Outer CR visc = 6.308E17 Pa s."
Yellowstone_Run230_run3,Runs/run230_run3,1000000,250000,15.0,0.1,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,"Source dim 25% of CR dim. Source at CR depth (6.5 km). Nested CR. Inner CR dim = 0.6x outer CR dim. Outer CR height = 26 km (2-28km depth), inner CR height = 20 km (2.75-22.75). Outer CR visc = 6.308E17 Pa s."
Yellowstone_Run231,Runs/run231,1000000,250000,15.0,0.1,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,"Source dim 25% of CR dim. Source at CR depth (4 km). Nested CR. Inner CR dim = 0.6x outer CR dim. Outer CR height = 26 km (2-28km depth), inner CR height = 20 km (2.75-22.75). Outer CR visc = 1.2616E18 Pa s."
Yellowstone_Run231_run2,Runs/run231_run2,1000000,250000,15.0,0.1,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,"Source dim 25% of CR dim. Source at CR depth (4 km). Nested CR. Inner CR dim = 0.9x outer CR dim. Outer CR height = 26 km (2-28km depth), inner CR height = 20 km (2.75-22.75). Outer CR visc = 1.2616E18 Pa s."
Yellowstone_Run231_run3,Runs/run231_run3,1000000,250000,15.0,0.1,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,"Source dim 25% of CR dim. Source at CR depth (6.5 km). Nested CR. Inner CR dim = 0.6x outer CR dim. Outer CR height = 26 km (2-28km depth), inner CR height = 20 km (2.75-22.75). Outer CR visc = 1.2616E18 Pa s."
Yellowstone_Run232,Runs/run232,1000000,250000,15.0,0.1,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,"Source dim 25% of CR dim. Source at CR depth (4 km). Nested CR. Inner CR dim = 0.6x outer CR dim. Outer CR height = 26 km (2-28km depth), inner CR height = 20 km (2.75-22.75). Outer CR visc = 6.308E18 Pa s."
Yellowstone_Run232_run2,Runs/run232_run2,1000000,250000,15.0,0.1,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,"Source dim 25% of CR dim. Source at CR depth (4 km). Nested CR. Inner CR dim = 0.9x outer CR dim. Outer CR height = 26 km (2-28km depth), inner CR height = 20 km (2.75-22.75). Outer CR visc = 6.308E18 Pa s."
Yellowstone_Run232_run3,Runs/run232_run3,1000000,250000,15.0,0.1,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,"Source dim 25% of CR dim. Source at CR depth (6.5 km). Nested CR. Inner CR dim = 0.6x outer CR dim. Outer CR height = 26 km (2-28km depth), inner CR height = 20 km (2.75-22.75). Outer CR visc = 6.308E18 Pa s."
Yellowstone_Run233,Runs/run233,1000000,250000,15.0,0.1,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,"Source dim 25% of CR dim. Source at CR depth (4 km). Nested CR. Inner CR dim = 0.6x outer CR dim. Outer CR height = 26 km (2-28km depth), inner CR height = 20 km (2.75-22.75). Outer CR visc = 6.308E16 Pa s."
Yellowstone_Run233_run2,Runs/run233_run2,1000000,250000,15.0,0.1,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,"Source dim 25% of CR dim. Source at CR depth (4 km). Nested CR. Inner CR dim = 0.9x outer CR dim. Outer CR height = 26 km (2-28km depth), inner CR height = 20 km (2.75-22.75). Outer CR visc = 6.308E16 Pa s."
Yellowstone_Run233_run3,Runs/run233_run3,1000000,250000,15.0,0.1,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,"Source dim 25% of CR dim. Source at CR depth (6.5 km). Nested CR. Inner CR dim = 0.6x outer CR dim. Outer CR height = 26 km (2-28km depth), inner CR height = 20 km (2.75-22.75). Outer CR visc = 6.308E16 Pa s."
Yellowstone_Run234,Runs/run234,100000,25000,15.0,0.1,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,Source dim 25% of CR dim. Source at CR depth (4 km). CR height = 26 km (2-28km depth) t_rise=0.75T
Yellowstone_Run234_run2,Runs/run234_run2,100000,25000,15.0,0.1,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,Source dim 25% of CR dim. Source at CR depth (4 km). CR height = 26 km (2-28km depth) t_rise=0.5T
Yellowstone_Run234_run3,Runs/run234_run3,100000,25000,15.0,0.1,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,Source dim 25% of CR dim. Source at CR depth (4 km). CR height = 26 km (2-28km depth) t_rise=0.25T
Yellowstone_Run235,Runs/run235,100000,25000,15.0,0.1,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,"Source dim 25% of CR dim. Source at CR depth (4 km). CR height = 26 km (2-28km depth) t_rise=0.75T, Upside down sawtooth"
Yellowstone_Run235_run2,Runs/run235_run2,100000,25000,15.0,0.1,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,"Source dim 25% of CR dim. Source at CR depth (4 km). CR height = 26 km (2-28km depth) t_rise=0.5T, Upside down sawtooth"
Yellowstone_Run235_run3,Runs/run235_run3,100000,25000,15.0,0.1,630.0,500,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,"Source dim 25% of CR dim. Source at CR depth (4 km). CR height = 26 km (2-28km depth) t_rise=0.25T, Upside down sawtooth"
Yellowstone_Run236,Runs/run236,100000,25000,20.0,0.1,640.0,500,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,"Source dim 25% of CR dim. Source at CR depth (4 km). CR height = 26 km (2-28km depth) t_rise=0.5T, Upside down sawtooth"
Yellowstone_Run236_run2,Runs/run236_run2,100000,25000,30.0,0.1,660.0,500,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,"Source dim 25% of CR dim. Source at CR depth (4 km). CR height = 26 km (2-28km depth) t_rise=0.5T, Upside down sawtooth"
Yellowstone_Run236_run3,Runs/run236_run3,100000,25000,50.0,0.1,700.0,500,0.1,2,0,0,1,0,0,4.61000594412758,138.144443360393,"Source dim 25% of CR dim. Source at CR depth (4 km). CR height = 26 km (2-28km depth) t_rise=0.5T, Upside down sawtooth"
Yellowstone_Run237,Runs/run237,100000,25000,15.0,0.1,750.0,500,0.1,10,0,0,1,0,0,4.61000594412758,138.144443360393,"Source dim 25% of CR dim. Source at CR depth (4 km). CR height = 26 km (2-28km depth) t_rise=0.5T, Upside down sawtooth"
